timestamp,y,y1,z,z1,anomaly_score
2024-04-01 04:15:00,141.29546934920072,0.0,0.0,0.0,0.18086895
2024-04-01 04:20:00,141.23282131640406,0.0,0.0,0.0,0.17722613
2024-04-01 04:25:00,141.1705207482317,0.0,0.0,0.0,0.17364022
2024-04-01 04:30:00,141.1085657175414,0.0,0.0,0.0,0.17011061
2024-04-01 04:35:00,141.0469543078796,0.0,0.0,0.0,0.16663648
2024-04-01 04:40:00,140.98568461342177,0.0,0.0,0.0,0.1632172
2024-04-01 04:45:00,140.92475473891383,0.0,0.0,0.0,0.15985195
2024-04-01 04:50:00,140.8641627996132,0.0,0.0,0.0,0.15654017
2024-04-01 04:55:00,140.80390692123075,0.0,0.0,0.0,0.15328118
2024-04-01 05:00:00,140.74398523987264,0.0,0.0,0.0,0.1500742
2024-04-01 05:05:00,140.68439590198278,0.0,0.0,0.0,0.14691868
2024-04-01 05:10:00,140.6251370642854,0.0,0.0,0.0,0.14381386
2024-04-01 05:15:00,140.5662068937282,0.0,0.0,0.0,0.1407592
2024-04-01 05:20:00,140.5076035674254,0.0,0.0,0.0,0.13775396
2024-04-01 05:25:00,140.44932527260158,0.0,0.0,0.0,0.13479759
2024-04-01 05:30:00,140.39137020653547,0.0,0.0,0.0,0.13188936
2024-04-01 05:35:00,140.33373657650424,0.0,0.0,0.0,0.12902877
2024-04-01 05:40:00,140.276422599728,0.0,0.0,0.0,0.12621512
2024-04-01 05:45:00,140.21942650331476,0.0,0.0,0.0,0.123447835
2024-04-01 05:50:00,140.16274652420543,0.0,0.0,0.0,0.120726295
2024-04-01 05:55:00,140.10638090911948,0.0,0.0,0.0,0.11804994
2024-04-01 06:00:00,140.05032791450049,0.0,0.0,0.0,0.11541821
2024-04-01 06:05:00,139.99458580646234,0.0,0.0,0.0,0.11283048
2024-04-01 06:10:00,139.93915286073562,0.0,0.0,0.0,0.11028622
2024-04-01 06:15:00,139.88402736261418,0.0,0.0,0.0,0.1077848
2024-04-01 06:20:00,139.82920760690212,0.0,0.0,0.0,0.10532576
2024-04-01 06:25:00,139.77469189786115,0.0,0.0,0.0,0.10290847
2024-04-01 06:30:00,139.72047854915797,0.0,0.0,0.0,0.10053239
2024-04-01 06:35:00,139.66656588381224,0.0,0.0,0.0,0.09819702
2024-04-01 06:40:00,139.61295223414456,0.0,0.0,0.0,0.09590186
2024-04-01 06:45:00,139.55963594172508,0.0,0.0,0.0,0.093646325
2024-04-01 06:50:00,139.50661535732203,0.0,0.0,0.0,0.09142989
2024-04-01 06:55:00,139.45388884085085,0.0,0.0,0.0,0.08925211
2024-04-01 07:00:00,139.4014547613233,0.0,0.0,0.0,0.08711241
2024-04-01 07:05:00,139.349311496797,0.0,0.0,0.0,0.08501036
2024-04-01 07:10:00,139.2974574343256,0.0,0.0,0.0,0.08294541
2024-04-01 07:15:00,139.2458909699084,0.0,0.0,0.0,0.080917075
2024-04-01 07:20:00,139.1946105084411,0.0,0.0,0.0,0.0789249
2024-04-01 07:25:00,139.1436144636662,0.0,0.0,0.0,0.076968394
2024-04-01 07:30:00,139.0929012581242,0.0,0.0,0.0,0.07504709
2024-04-01 07:35:00,139.0424693231045,0.0,0.0,0.0,0.073160544
2024-04-01 07:40:00,138.9923170985972,0.0,0.0,0.0,0.071308255
2024-04-01 07:45:00,138.94244303324456,0.0,0.0,0.0,0.069489814
2024-04-01 07:50:00,138.89284558429318,0.0,0.0,0.0,0.06770474
2024-04-01 07:55:00,138.84352321754625,0.0,0.0,0.0,0.0659526
2024-04-01 08:00:00,138.79447440731596,0.0,0.0,0.0,0.064232945
2024-04-01 08:05:00,138.7456976363766,0.0,0.0,0.0,0.06254537
2024-04-01 08:10:00,138.69719139591726,0.0,0.0,0.0,0.060889415
2024-04-01 08:15:00,138.64895418549548,0.0,0.0,0.0,0.059264686
2024-04-01 08:20:00,138.60098451299066,0.0,0.0,0.0,0.057670765
2024-04-01 08:25:00,138.5532808945579,0.0,0.0,0.0,0.056107223
2024-04-01 08:30:00,138.50584185458217,0.0,0.0,0.0,0.054573677
2024-04-01 08:35:00,138.45866592563272,0.0,0.0,0.0,0.053069685
2024-04-01 08:40:00,138.41175164841744,0.0,0.0,0.0,0.051594906
2024-04-01 08:45:00,138.36509757173806,0.0,0.0,0.0,0.05014889
2024-04-01 08:50:00,138.31870225244498,0.0,0.0,0.0,0.048731275
2024-04-01 08:55:00,138.27256425539278,0.0,0.0,0.0,0.047341682
2024-04-01 09:00:00,138.22668215339576,0.0,0.0,0.0,0.045979742
2024-04-01 09:05:00,138.18105452718385,0.0,0.0,0.0,0.04464506
2024-04-01 09:10:00,138.13567996535863,0.0,0.0,0.0,0.043337263
2024-04-01 09:15:00,138.09055706434975,0.0,0.0,0.0,0.04205602
2024-04-01 09:20:00,138.0456844283715,0.0,0.0,0.0,0.040800944
2024-04-01 09:25:00,138.00106066937948,0.0,0.0,0.0,0.039571673
2024-04-01 09:30:00,137.956684407028,0.0,0.0,0.0,0.03836787
2024-04-01 09:35:00,137.91255426862705,0.0,0.0,0.0,0.037189182
2024-04-01 09:40:00,137.86866888909998,0.0,0.0,0.0,0.036035266
2024-04-01 09:45:00,137.82502691094126,0.0,0.0,0.0,0.034905795
2024-04-01 09:50:00,137.78162698417452,0.0,0.0,0.0,0.033800412
2024-04-01 09:55:00,137.73846776631075,0.0,0.0,0.0,0.032718804
2024-04-01 10:00:00,137.69554792230676,0.0,0.0,0.0,0.031660635
2024-04-01 10:05:00,137.6528661245239,0.0,0.0,0.0,0.030625576
2024-04-01 10:10:00,137.6104210526871,0.0,0.0,0.0,0.02961333
2024-04-01 10:15:00,137.56821139384377,0.0,0.0,0.0,0.028623559
2024-04-01 10:20:00,137.52623584232344,0.0,0.0,0.0,0.027655963
2024-04-01 10:25:00,137.48449309969732,0.0,0.0,0.0,0.026710227
2024-04-01 10:30:00,137.44298187473797,0.0,0.0,0.0,0.025786065
2024-04-01 10:35:00,137.40170088337956,0.0,0.0,0.0,0.024883153
2024-04-01 10:40:00,137.3606488486781,0.0,0.0,0.0,0.024001213
2024-04-01 10:45:00,137.3198245007718,0.0,0.0,0.0,0.02313994
2024-04-01 10:50:00,137.279226576842,0.0,0.0,0.0,0.022299053
2024-04-01 10:55:00,137.23885382107403,0.0,0.0,0.0,0.021478264
2024-04-01 11:00:00,137.19870498461822,0.0,0.0,0.0,0.020677287
2024-04-01 11:05:00,137.15877882555145,0.0,0.0,0.0,0.019895848
2024-04-01 11:10:00,137.11907410883876,0.0,0.0,0.0,0.019133672
2024-04-01 11:15:00,137.07958960629492,0.0,0.0,0.0,0.018390482
2024-04-01 11:20:00,137.0403240965467,0.0,0.0,0.0,0.017666014
2024-04-01 11:25:00,137.00127636499488,0.0,0.0,0.0,0.016959997
2024-04-01 11:30:00,136.9624452037768,0.0,0.0,0.0,0.016272178
2024-04-01 11:35:00,136.923829411729,0.0,0.0,0.0,0.015602294
2024-04-01 11:40:00,136.88542779435,0.0,0.0,0.0,0.014950083
2024-04-01 11:45:00,136.84723916376336,0.0,0.0,0.0,0.014315304
2024-04-01 11:50:00,136.80926233868098,0.0,0.0,0.0,0.013697699
2024-04-01 11:55:00,136.77149614436655,0.0,0.0,0.0,0.013097026
2024-04-01 12:00:00,136.73393941259917,0.0,0.0,0.0,0.012513038
2024-04-01 12:05:00,136.69659098163726,0.0,0.0,0.0,0.011945499
2024-04-01 12:10:00,136.65944969618255,0.0,0.0,0.0,0.011394167
2024-04-01 12:15:00,136.6225144073445,0.0,0.0,0.0,0.0108588105
2024-04-01 12:20:00,136.5857839726046,0.0,0.0,0.0,0.010339199
2024-04-01 12:25:00,136.54925725578104,0.0,0.0,0.0,0.009835101
2024-04-01 12:30:00,136.51293312699372,0.0,0.0,0.0,0.009346296
2024-04-01 12:35:00,136.47681046262906,0.0,0.0,0.0,0.008872552
2024-04-01 12:40:00,136.4408881453055,0.0,0.0,0.0,0.008413655
2024-04-01 12:45:00,136.40516506383878,0.0,0.0,0.0,0.007969384
2024-04-01 12:50:00,136.3696401132075,0.0,0.0,0.0,0.007539531
2024-04-01 12:55:00,136.3343121945192,0.0,0.0,0.0,0.0071238815
2024-04-01 13:00:00,136.29918021497605,0.0,0.0,0.0,0.00672222
2024-04-01 13:05:00,136.2642430878413,0.0,0.0,0.0,0.0063343425
2024-04-01 13:10:00,136.2294997324055,0.0,0.0,0.0,0.005960048
2024-04-01 13:15:00,136.1949490739532,0.0,0.0,0.0,0.0055991337
2024-04-01 13:20:00,136.16059004372966,0.0,0.0,0.0,0.005251397
2024-04-01 13:25:00,136.12642157890764,0.0,0.0,0.0,0.004916644
2024-04-01 13:30:00,136.09244262255478,0.0,0.0,0.0,0.00459468
2024-04-01 13:35:00,136.05865212360075,0.0,0.0,0.0,0.004285315
2024-04-01 13:40:00,136.02504903680477,0.0,0.0,0.0,0.0039883563
2024-04-01 13:45:00,135.9916323227232,0.0,0.0,0.0,0.0037036163
2024-04-01 13:50:00,135.9584009476776,0.0,0.0,0.0,0.003430914
2024-04-01 13:55:00,135.92535388372252,0.0,0.0,0.0,0.003170063
2024-04-01 14:00:00,135.89249010861386,0.0,0.0,0.0,0.0029208853
2024-04-01 14:05:00,135.8598086057771,0.0,0.0,0.0,0.0026832046
2024-04-01 14:10:00,135.82730836427604,0.0,0.0,0.0,0.0024568415
2024-04-01 14:15:00,135.7949883787814,0.0,0.0,0.0,0.0022416261
2024-04-01 14:20:00,135.76284764953976,0.0,0.0,0.0,0.0020373857
2024-04-01 14:25:00,135.73088518234258,0.0,0.0,0.0,0.0018439504
2024-04-01 14:30:00,135.6990999884956,0.0,0.0,0.0,0.0016611543
2024-04-01 14:35:00,135.66749108478805,0.0,0.0,0.0,0.0014888324
2024-04-01 14:40:00,135.63605749346237,0.0,0.0,0.0,0.0013268213
2024-04-01 14:45:00,135.60479824218393,0.0,0.0,0.0,0.0011749625
2024-04-01 14:50:00,135.57371236401104,0.0,0.0,0.0,0.0010330952
2024-04-01 14:55:00,135.54279889736486,0.0,0.0,0.0,0.00090106216
2024-04-01 15:00:00,135.51205688599975,0.0,0.0,0.0,0.0007787107
2024-04-01 15:05:00,135.48148537897376,0.0,0.0,0.0,0.00066588813
2024-04-01 15:10:00,135.45108343061906,0.0,0.0,0.0,0.00056244177
2024-04-01 15:15:00,135.4208501005129,0.0,0.0,0.0,0.0004682237
2024-04-01 15:20:00,135.39078445344825,0.0,0.0,0.0,0.0003830882
2024-04-01 15:25:00,135.3608855594051,0.0,0.0,0.0,0.00030688962
2024-04-01 15:30:00,135.3311524935216,0.0,0.0,0.0,0.00023948344
2024-04-01 15:35:00,135.3015843360655,0.0,0.0,0.0,0.00018072868
2024-04-01 15:40:00,135.2721801724055,0.0,0.0,0.0,0.00013048781
2024-04-01 15:45:00,135.24293909298336,0.0,0.0,0.0,8.8621004e-05
2024-04-01 15:50:00,135.21386019328529,0.0,0.0,0.0,5.4994245e-05
2024-04-01 15:55:00,135.18494257381434,0.0,0.0,0.0,2.9470026e-05
2024-04-01 16:00:00,135.15618534006236,0.0,0.0,0.0,1.1918994e-05
2024-04-01 16:05:00,135.12758760248252,0.0,0.0,0.0,2.2071347e-06
2024-04-01 16:10:00,135.09914847646155,0.0,0.0,0.0,2.0975938e-07
2024-04-01 16:15:00,135.07086708229258,0.0,0.0,0.0,5.795185e-06
2024-04-01 16:20:00,135.04274254514783,0.0,0.0,0.0,1.8838722e-05
2024-04-01 16:25:00,135.0147739950516,0.0,0.0,0.0,3.921801e-05
2024-04-01 16:30:00,134.98696056685333,0.0,0.0,0.0,6.680836e-05
2024-04-01 16:35:00,134.95930140020084,0.0,0.0,0.0,0.00010148974
2024-04-01 16:40:00,134.93179563951367,0.0,0.0,0.0,0.00014314213
2024-04-01 16:45:00,134.90444243395677,0.0,0.0,0.0,0.00019164782
2024-04-01 16:50:00,134.87724093741394,0.0,0.0,0.0,0.00024689143
2024-04-01 16:55:00,134.85019030846192,0.0,0.0,0.0,0.00030875648
2024-04-01 17:00:00,134.82328971034414,0.0,0.0,0.0,0.00037712988
2024-04-01 17:05:00,134.79653831094498,0.0,0.0,0.0,0.00045190094
2024-04-01 17:10:00,134.76993528276398,0.0,0.0,0.0,0.0005329578
2024-04-01 17:15:00,134.74347980289022,0.0,0.0,0.0,0.0006201932
2024-04-01 17:20:00,134.7171710529769,0.0,0.0,0.0,0.0007134977
2024-04-01 17:25:00,134.69100821921603,0.0,0.0,0.0,0.0008127651
2024-04-01 17:30:00,134.6649904923132,0.0,0.0,0.0,0.000917893
2024-04-01 17:35:00,134.63911706746262,0.0,0.0,0.0,0.0010287754
2024-04-01 17:40:00,134.61338714432222,0.0,0.0,0.0,0.0011453106
2024-04-01 17:45:00,134.58779992698877,0.0,0.0,0.0,0.0012673999
2024-04-01 17:50:00,134.56235462397348,0.0,0.0,0.0,0.001394943
2024-04-01 17:55:00,134.5370504481773,0.0,0.0,0.0,0.0015278406
2024-04-01 18:00:00,134.5118866168667,0.0,0.0,0.0,0.0016659963
2024-04-01 18:05:00,134.4868623516494,0.0,0.0,0.0,0.0018093167
2024-04-01 18:10:00,134.46197687845034,0.0,0.0,0.0,0.001957704
2024-04-01 18:15:00,134.43722942748775,0.0,0.0,0.0,0.0021110685
2024-04-01 18:20:00,134.4126192332492,0.0,0.0,0.0,0.0022693167
2024-04-01 18:25:00,134.38814553446807,0.0,0.0,0.0,0.0024323591
2024-04-01 18:30:00,134.36380757409998,0.0,0.0,0.0,0.0026001062
2024-04-01 18:35:00,134.33960459929932,0.0,0.0,0.0,0.0027724677
2024-04-01 18:40:00,134.31553586139594,0.0,0.0,0.0,0.00294936
2024-04-01 18:45:00,134.29160061587214,0.0,0.0,0.0,0.003130696
2024-04-01 18:50:00,134.26779812233943,0.0,0.0,0.0,0.003316389
2024-04-01 18:55:00,134.2441276445158,0.0,0.0,0.0,0.0035063587
2024-04-01 19:00:00,134.22058845020285,0.0,0.0,0.0,0.0037005213
2024-04-01 19:05:00,134.1971798112632,0.0,0.0,0.0,0.0038987938
2024-04-01 19:10:00,134.17390100359788,0.0,0.0,0.0,0.0041011
2024-04-01 19:15:00,134.15075130712407,0.0,0.0,0.0,0.004307356
2024-04-01 19:20:00,134.12773000575265,0.0,0.0,0.0,0.0045174863
2024-04-01 19:25:00,134.10483638736625,0.0,0.0,0.0,0.0047314176
2024-04-01 19:30:00,134.082069743797,0.0,0.0,0.0,0.0049490663
2024-04-01 19:35:00,134.05942937080482,0.0,0.0,0.0,0.005170362
2024-04-01 19:40:00,134.03691456805555,0.0,0.0,0.0,0.0053952313
2024-04-01 19:45:00,134.01452463909922,0.0,0.0,0.0,0.0056235986
2024-04-01 19:50:00,133.99225889134868,0.0,0.0,0.0,0.005855397
2024-04-01 19:55:00,133.97011663605804,0.0,0.0,0.0,0.0060905465
2024-04-01 20:00:00,133.94809718830132,0.0,0.0,0.0,0.006328987
2024-04-01 20:05:00,133.92619986695144,0.0,0.0,0.0,0.0065706437
2024-04-01 20:10:00,133.90442399465906,0.0,0.0,0.0,0.006815451
2024-04-01 20:15:00,133.8827688978315,0.0,0.0,0.0,0.0070633404
2024-04-01 20:20:00,133.8612339066122,0.0,0.0,0.0,0.007314245
2024-04-01 20:25:00,133.83981835485966,0.0,0.0,0.0,0.0075681005
2024-04-01 20:30:00,133.8185215801271,0.0,0.0,0.0,0.007824844
2024-04-01 20:35:00,133.79734292364185,0.0,0.0,0.0,0.008084412
2024-04-01 20:40:00,133.77628173028495,0.0,0.0,0.0,0.008346736
2024-04-01 20:45:00,133.75533734857098,0.0,0.0,0.0,0.008611761
2024-04-01 20:50:00,133.73450913062777,0.0,0.0,0.0,0.008879423
2024-04-01 20:55:00,133.71379643217657,0.0,0.0,0.0,0.009149663
2024-04-01 21:00:00,133.69319861251185,0.0,0.0,0.0,0.0094224205
2024-04-01 21:05:00,133.67271503448174,0.0,0.0,0.0,0.00969764
2024-04-01 21:10:00,133.65234506446814,0.0,0.0,0.0,0.009975262
2024-04-01 21:15:00,133.63208807236717,0.0,0.0,0.0,0.01025523
2024-04-01 21:20:00,133.61194343156973,0.0,0.0,0.0,0.010537482
2024-04-01 21:25:00,133.59191051894211,0.0,0.0,0.0,0.010821977
2024-04-01 21:30:00,133.57198871480662,0.0,0.0,0.0,0.011108648
2024-04-01 21:35:00,133.5521774029225,0.0,0.0,0.0,0.011397445
2024-04-01 21:40:00,133.5324759704669,0.0,0.0,0.0,0.011688315
2024-04-01 21:45:00,133.51288380801577,0.0,0.0,0.0,0.011981205
2024-04-01 21:50:00,133.4934003095252,0.0,0.0,0.0,0.012276066
2024-04-01 21:55:00,133.47402487231255,0.0,0.0,0.0,0.012572847
2024-04-01 22:00:00,133.4547568970378,0.0,0.0,0.0,0.012871498
2024-04-01 22:05:00,133.43559578768512,0.0,0.0,0.0,0.013171967
2024-04-01 22:10:00,133.41654095154428,0.0,0.0,0.0,0.013474211
2024-04-01 22:15:00,133.39759179919244,0.0,0.0,0.0,0.013778176
2024-04-01 22:20:00,133.3787477444759,0.0,0.0,0.0,0.0140838185
2024-04-01 22:25:00,133.3600082044919,0.0,0.0,0.0,0.014391088
2024-04-01 22:30:00,133.3413725995706,0.0,0.0,0.0,0.014699947
2024-04-01 22:35:00,133.3228403532573,0.0,0.0,0.0,0.01501034
2024-04-01 22:40:00,133.3044108922944,0.0,0.0,0.0,0.015322229
2024-04-01 22:45:00,133.28608364660374,0.0,0.0,0.0,0.015635567
2024-04-01 22:50:00,133.26785804926905,0.0,0.0,0.0,0.015950313
2024-04-01 22:55:00,133.2497335365183,0.0,0.0,0.0,0.016266426
2024-04-01 23:00:00,133.23170954770632,0.0,0.0,0.0,0.016583862
2024-04-01 23:05:00,133.21378552529742,0.0,0.0,0.0,0.016902575
2024-04-01 23:10:00,133.19596091484823,0.0,0.0,0.0,0.017222531
2024-04-01 23:15:00,133.17823516499044,0.0,0.0,0.0,0.017543692
2024-04-01 23:20:00,133.16060772741383,0.0,0.0,0.0,0.017866008
2024-04-01 23:25:00,133.1430780568492,0.0,0.0,0.0,0.018189443
2024-04-01 23:30:00,133.12564561105165,0.0,0.0,0.0,0.01851397
2024-04-01 23:35:00,133.10830985078368,0.0,0.0,0.0,0.01883954
2024-04-01 23:40:00,133.0910702397986,0.0,0.0,0.0,0.019166116
2024-04-01 23:45:00,133.0739262448239,0.0,0.0,0.0,0.019493667
2024-04-01 23:50:00,133.05687733554473,0.0,0.0,0.0,0.019822149
2024-04-01 23:55:00,133.03992298458755,0.0,0.0,0.0,0.020151531
2024-04-02 00:00:00,133.02306266750375,0.0,0.0,0.0,0.020481782
2024-04-02 00:05:00,133.00629586275355,0.0,0.0,0.0,0.020812856
2024-04-02 00:10:00,132.98962205168968,0.0,0.0,0.0,0.021144733
2024-04-02 00:15:00,132.97304071854154,0.0,0.0,0.0,0.021477373
2024-04-02 00:20:00,132.95655135039905,0.0,0.0,0.0,0.021810742
2024-04-02 00:25:00,132.940153437197,0.0,0.0,0.0,0.02214481
2024-04-02 00:30:00,132.92384647169905,0.0,0.0,0.0,0.022479534
2024-04-02 00:35:00,132.90762994948216,0.0,0.0,0.0,0.022814902
2024-04-02 00:40:00,132.89150336892104,0.0,0.0,0.0,0.023150867
2024-04-02 00:45:00,132.87546623117248,0.0,0.0,0.0,0.023487404
2024-04-02 00:50:00,132.85951804016003,0.0,0.0,0.0,0.023824483
2024-04-02 00:55:00,132.84365830255868,0.0,0.0,0.0,0.024162075
2024-04-02 01:00:00,132.82788652777947,0.0,0.0,0.0,0.024500147
2024-04-02 01:05:00,132.81220222795443,0.0,0.0,0.0,0.024838679
2024-04-02 01:10:00,132.79660491792143,0.0,0.0,0.0,0.025177632
2024-04-02 01:15:00,132.7810941152092,0.0,0.0,0.0,0.025516985
2024-04-02 01:20:00,132.76566934002247,0.0,0.0,0.0,0.025856711
2024-04-02 01:25:00,132.75033011522694,0.0,0.0,0.0,0.026196774
2024-04-02 01:30:00,132.7350759663347,0.0,0.0,0.0,0.026537161
2024-04-02 01:35:00,132.71990642148953,0.0,0.0,0.0,0.02687784
2024-04-02 01:40:00,132.70482101145214,0.0,0.0,0.0,0.027218778
2024-04-02 01:45:00,132.68981926958594,0.0,0.0,0.0,0.027559957
2024-04-02 01:50:00,132.67490073184229,0.0,0.0,0.0,0.027901353
2024-04-02 01:55:00,132.66006493674644,0.0,0.0,0.0,0.028242934
2024-04-02 02:00:00,132.64531142538303,0.0,0.0,0.0,0.028584687
2024-04-02 02:05:00,132.630639741382,0.0,0.0,0.0,0.028926587
2024-04-02 02:10:00,132.61604943090447,0.0,0.0,0.0,0.029268602
2024-04-02 02:15:00,132.60154004262867,0.0,0.0,0.0,0.02961071
2024-04-02 02:20:00,132.58711112773602,0.0,0.0,0.0,0.029952893
2024-04-02 02:25:00,132.57276223989714,0.0,0.0,0.0,0.030295132
2024-04-02 02:30:00,132.55849293525824,0.0,0.0,0.0,0.030637398
2024-04-02 02:35:00,132.54430277242722,0.0,0.0,0.0,0.030979674
2024-04-02 02:40:00,132.53019131246006,0.0,0.0,0.0,0.031321935
2024-04-02 02:45:00,132.51615811884727,0.0,0.0,0.0,0.031664167
2024-04-02 02:50:00,132.50220275750036,0.0,0.0,0.0,0.032006335
2024-04-02 02:55:00,132.48832479673842,0.0,0.0,0.0,0.03234844
2024-04-02 03:00:00,132.47452380727484,0.0,0.0,0.0,0.03269044
2024-04-02 03:05:00,132.46079936220383,0.0,0.0,0.0,0.033032335
2024-04-02 03:10:00,132.44715103698746,0.0,0.0,0.0,0.03337409
2024-04-02 03:15:00,132.4335784094424,0.0,0.0,0.0,0.033715706
2024-04-02 03:20:00,132.42008105972678,0.0,0.0,0.0,0.03405714
2024-04-02 03:25:00,132.40665857032744,0.0,0.0,0.0,0.03439839
2024-04-02 03:30:00,132.39331052604678,0.0,0.0,0.0,0.034739442
2024-04-02 03:35:00,132.38003651398998,0.0,0.0,0.0,0.035080265
2024-04-02 03:40:00,132.36683612355236,0.0,0.0,0.0,0.035420842
2024-04-02 03:45:00,132.3537089464065,0.0,0.0,0.0,0.035761178
2024-04-02 03:50:00,132.34065457648973,0.0,0.0,0.0,0.03610122
2024-04-02 03:55:00,132.32767260999145,0.0,0.0,0.0,0.03644098
2024-04-02 04:00:00,132.3147626453408,0.0,0.0,0.0,0.03678044
2024-04-02 04:05:00,132.30192428319413,0.0,0.0,0.0,0.037119567
2024-04-02 04:10:00,132.28915712642262,0.0,0.0,0.0,0.037458356
2024-04-02 04:15:00,132.2764607801001,0.0,0.0,0.0,0.037796807
2024-04-02 04:20:00,132.26383485149077,0.0,0.0,0.0,0.038134877
2024-04-02 04:25:00,132.25127895003703,0.0,0.0,0.0,0.03847257
2024-04-02 04:30:00,132.23879268734743,0.0,0.0,0.0,0.038809866
2024-04-02 04:35:00,132.2263756771847,0.0,0.0,0.0,0.039146747
2024-04-02 04:40:00,132.2140275354537,0.0,0.0,0.0,0.039483212
2024-04-02 04:45:00,132.20174788018969,0.0,0.0,0.0,0.039819233
2024-04-02 04:50:00,132.18953633154626,0.0,0.0,0.0,0.040154804
2024-04-02 04:55:00,132.17739251178386,0.0,0.0,0.0,0.0404899
2024-04-02 05:00:00,132.16531604525804,0.0,0.0,0.0,0.040824533
2024-04-02 05:05:00,132.15330655840762,0.0,0.0,0.0,0.041158672
2024-04-02 05:10:00,132.14136367974345,0.0,0.0,0.0,0.041492302
2024-04-02 05:15:00,132.1294870398367,0.0,0.0,0.0,0.04182542
2024-04-02 05:20:00,132.11767627130754,0.0,0.0,0.0,0.042158023
2024-04-02 05:25:00,132.10593100881368,0.0,0.0,0.0,0.04249007
2024-04-02 05:30:00,132.09425088903922,0.0,0.0,0.0,0.04282158
